petition_id,label_length,abstract_length,num_signatures
10040,13,52,35
5836,12,49,35
6388,3,64,35
7868,8,47,35
10010,8,50,35
2979,16,42,35
12289,10,26,35
3933,15,34,35
10483,7,50,35
11131,11,49,35
11133,8,48,35
4695,13,51,35
5687,14,48,35
11293,10,44,35
43,8,48,35
1429,4,54,35
48,12,37,35
1572,11,55,35
3349,13,21,35
529,12,43,35
8818,10,53,35
8824,14,47,35
9265,9,49,35
9453,10,52,35
4729,9,52,35
2428,16,52,35
10714,7,37,35
6062,10,53,35
3909,12,18,35
9376,10,49,34
10021,15,48,34
324,12,46,34
4364,8,39,34
7863,14,43,34
8669,8,49,34
6165,13,48,34
4936,9,42,34
5179,14,45,34
4418,12,54,34
9198,5,47,34
10032,12,48,34
10107,9,48,34
6738,13,55,34
8730,14,48,34
4662,11,34,34
4595,13,39,34
9895,14,54,34
1396,12,64,34
4566,13,47,34
7659,10,44,34
1762,10,55,34
1755,12,44,34
5250,14,47,34
4913,11,43,34
7774,8,54,34
7776,8,54,34
8707,8,39,34
4480,11,41,34
7785,14,48,34
1928,15,54,34
304,14,48,34
4853,14,46,34
3028,12,47,34
6206,6,25,34
1687,14,46,34
3539,12,38,34
5285,10,51,34
6113,13,48,34
9542,12,31,34
8808,9,43,34
5442,7,29,34
2364,14,49,34
4230,11,41,34
1051,13,53,34
6441,8,47,34
2162,11,16,34
1170,6,44,34
4196,11,28,34
1127,3,36,34
1122,11,25,34
6900,11,49,34
9426,8,38,34
11376,13,41,34
4005,12,34,34
6953,12,48,34
2524,9,52,34
2790,16,27,34
7595,6,51,34
7575,11,47,34
12162,11,48,34
805,15,55,34
473,12,49,34
806,12,43,34
11170,9,50,34
6455,12,50,34
2454,14,36,34
1015,12,55,34
2713,14,42,34
9080,12,47,34
7136,10,42,34
7653,14,51,34
6458,9,43,34
5974,5,35,34
10789,9,38,34
9144,11,49,34
3858,8,41,34
5371,12,53,34
2105,12,46,34
5492,11,46,34
10558,10,46,34
5535,12,53,34
11246,11,45,34
9428,10,40,34
5361,12,42,34
4275,13,52,34
9573,11,44,34
2365,8,39,34
3095,15,53,33
1681,12,57,33
8039,11,50,33
6126,4,34,33
6685,14,43,33
7789,12,39,33
9059,13,20,33
7039,14,49,33
2442,12,45,33
8116,6,47,33
2990,9,53,33
626,11,32,33
167,16,50,33
4842,13,48,33
11636,11,47,33
2811,5,44,33
10954,13,30,33
6396,14,48,33
2690,12,54,33
11671,5,52,33
735,11,47,33
7442,13,33,33
8395,15,56,33
8865,13,40,33
12083,11,45,33
9275,11,48,33
9957,16,51,33
5092,13,48,33
3527,12,35,33
5848,8,42,33
5841,15,51,33
7459,13,61,33
7097,11,50,33
3741,13,37,33
2569,13,48,33
5996,8,16,33
10620,14,30,33
5654,11,48,33
6231,8,39,33
11631,14,50,33
1653,17,49,33
8402,10,32,33
2578,12,36,33
6494,12,45,33
9252,11,48,33
8689,13,54,33
10741,10,53,33
9044,13,49,33
8161,14,57,33
5369,13,41,33
2424,14,55,33
1204,11,44,33
7247,15,33,33
4575,12,52,33
271,8,45,33
9840,12,51,33
5237,10,47,33
737,14,46,33
8301,14,46,33
8909,12,48,33
4082,12,47,33
4511,10,34,33
390,17,56,33
8971,12,40,33
3184,8,29,33
1368,13,26,33
11326,13,45,33
1230,12,48,33
10425,13,36,33
5528,14,51,33
3139,4,55,33
10243,12,51,33
3246,13,39,33
5887,11,19,33
9176,12,47,33
9174,3,22,33
843,12,51,33
5743,10,41,33
5530,11,53,33
2289,14,32,33
12171,10,27,33
1834,13,45,33
9613,11,55,33
10117,5,51,33
883,14,48,33
3887,10,47,33
4321,17,52,33
10323,10,8,33
10322,11,51,33
10320,11,51,33
3924,8,47,33
8612,8,49,33
12233,12,47,33
10127,12,52,33
381,9,43,33
1183,8,26,33
8753,14,43,33
5354,10,53,33
6349,10,46,33
10173,13,47,33
1398,9,34,33
10482,11,51,33
5225,14,51,33
10134,11,28,33
408,13,56,33
7946,8,51,33
4665,12,52,33
8088,8,16,32
11699,11,52,32
9482,13,50,32
11712,12,35,32
90,12,48,32
9449,12,56,32
350,12,39,32
11987,15,58,32
7950,11,47,32
237,6,46,32
8285,13,46,32
8160,10,41,32
12274,14,45,32
1149,12,39,32
7883,11,51,32
590,14,48,32
591,11,47,32
6072,14,53,32
1475,13,49,32
158,7,42,32
1162,9,52,32
8430,14,48,32
1483,14,56,32
6258,8,49,32
1098,13,45,32
938,12,38,32
7964,10,51,32
11766,13,46,32
6048,9,31,32
11739,14,56,32
9435,14,51,32
1363,9,52,32
7869,15,48,32
430,13,47,32
11840,9,57,32
8456,9,43,32
5119,13,51,32
1540,11,51,32
3885,8,46,32
6410,11,47,32
4768,11,41,32
5152,6,25,32
1892,17,52,32
3587,6,47,32
6352,9,61,32
3676,11,60,32
11054,15,50,32
9793,9,40,32
9182,11,31,32
5426,10,40,32
3764,13,52,32
3061,14,26,32
5812,9,44,32
3871,13,42,32
8906,7,39,32
7144,10,47,32
3490,13,52,32
2082,11,48,32
4718,8,46,32
3218,10,56,32
5550,13,54,32
5154,14,45,32
5544,12,48,32
5772,7,33,32
6684,9,28,32
7166,8,55,32
1993,11,56,32
9209,4,54,32
10101,14,51,32
11021,13,49,32
5503,14,47,32
4839,6,46,32
2222,11,42,32
4899,6,32,32
2521,12,35,32
4243,12,50,32
1677,14,45,32
10302,15,50,32
6528,11,34,32
8695,13,51,32
6983,9,39,32
4212,12,49,32
4266,10,54,32
1712,11,50,32
6521,10,46,32
2503,14,29,32
2501,8,63,32
4305,2,21,32
2455,6,46,32
4330,7,52,32
11211,13,49,32
5162,13,54,32
4410,13,51,32
6936,11,46,32
7478,12,28,32
6799,13,56,32
1743,14,41,32
2272,12,52,32
5644,14,49,32
8715,15,21,32
2551,13,45,32
7538,10,52,31
7519,12,50,31
7464,12,40,31
12312,9,48,31
7542,5,45,31
2998,11,51,31
10974,12,46,31
3046,7,49,31
2695,9,49,31
5608,13,53,31
5274,7,45,31
1126,10,46,31
168,12,43,31
136,10,48,31
8910,9,39,31
7362,14,50,31
11083,10,41,31
9407,14,57,31
7370,10,42,31
8585,14,48,31
9012,9,39,31
3064,12,28,31
4166,12,55,31
577,6,45,31
6496,12,31,31
6777,12,51,31
3949,8,27,31
4026,11,17,31
481,7,41,31
4100,12,48,31
10428,11,48,31
9126,13,28,31
7279,15,49,31
6861,11,47,31
6209,11,41,31
385,9,48,31
12215,12,54,31
4313,11,47,31
12219,6,53,31
6838,18,48,31
8452,12,40,31
3854,13,52,31
7014,13,29,31
10557,10,52,31
6229,10,50,31
10115,12,35,31
873,13,46,31
3338,13,64,31
8537,8,51,31
8429,8,44,31
9009,5,53,31
10750,15,43,31
12037,13,47,31
5220,13,47,31
9014,11,32,31
273,10,58,31
5456,10,45,31
3586,13,49,31
5451,11,38,31
6763,15,54,31
3754,10,52,31
8291,10,18,31
1147,13,57,31
4359,16,55,31
5,13,35,31
11687,12,48,31
1468,13,55,31
7947,10,51,31
6359,15,62,31
4995,15,55,31
1766,9,49,31
1524,11,37,31
11425,9,43,31
11720,9,49,31
8737,13,53,31
11475,9,55,31
1509,13,32,31
49,13,28,31
7764,13,47,31
8397,14,50,31
1780,6,31,31
1610,15,55,31
5699,15,53,31
12350,7,12,31
10019,9,48,31
1255,8,54,31
2391,12,53,31
11542,11,52,31
5861,7,42,31
6373,9,23,31
9622,12,17,31
5780,9,16,31
7976,11,44,31
5158,10,26,31
7736,12,48,31
5759,10,50,31
2009,10,46,30
6438,6,54,30
10507,7,43,30
5357,14,49,30
4469,12,42,30
5265,12,13,30
4659,12,29,30
863,11,45,30
3202,9,46,30
1259,13,50,30
6003,14,24,30
7283,4,35,30
6098,12,47,30
8946,14,50,30
3096,7,41,30
3092,12,52,30
5573,17,47,30
289,13,53,30
4081,12,36,30
5579,12,42,30
10114,5,22,30
10533,10,29,30
9500,12,56,30
1320,8,45,30
1878,16,52,30
6235,11,40,30
5430,15,49,30
4542,3,47,30
685,12,47,30
5252,11,51,30
1886,6,46,30
3615,5,48,30
3800,10,46,30
1907,8,48,30
7132,9,51,30
3816,8,45,30
300,14,37,30
8141,15,49,30
10159,12,57,30
10560,11,38,30
3503,10,47,30
10251,7,46,30
5013,14,37,30
6594,12,49,30
9987,13,38,30
8129,14,39,30
9010,11,52,30
10536,8,36,30
1253,13,53,30
6201,5,43,30
565,11,29,30
8115,8,44,30
3354,8,53,30
7316,11,48,30
10635,9,37,30
87,8,49,30
1588,7,5,30
2826,7,51,30
11414,11,49,30
1006,11,47,30
2780,6,24,30
8032,6,58,30
2725,6,26,30
4257,13,48,30
2663,14,29,30
6858,13,46,30
6127,12,50,30
11177,6,14,30
9548,12,57,30
9552,14,47,30
2582,11,47,30
1578,13,50,30
419,11,40,30
12333,6,53,30
2337,13,39,30
1175,13,8,30
8005,8,43,30
1104,11,53,30
4798,3,41,30
9670,13,51,30
2502,10,46,30
5941,10,32,30
11234,12,56,30
4368,9,52,30
11881,11,48,30
5677,10,52,30
4875,12,50,30
414,10,35,30
2201,10,44,30
2130,14,61,30
193,4,44,30
5829,13,29,30
1232,9,52,30
7359,10,50,30
11621,10,50,30
9721,13,50,30
2927,13,31,30
2886,5,14,30
8630,7,22,30
7326,11,48,30
7633,14,47,30
2871,10,54,30
5127,13,47,29
8450,10,51,29
6579,6,45,29
11594,9,51,29
11556,12,53,29
7856,12,45,29
1871,6,48,29
4317,12,37,29
6771,8,49,29
5825,10,59,29
3711,13,42,29
8677,5,56,29
11546,10,38,29
9109,12,30,29
371,15,40,29
10462,13,48,29
10234,13,53,29
5038,13,56,29
9283,12,45,29
4133,12,36,29
1559,5,46,29
9171,11,57,29
1462,13,44,29
305,11,57,29
8283,12,50,29
4202,14,22,29
8497,13,44,29
11577,13,42,29
11742,10,51,29
7755,10,31,29
1637,9,47,29
3994,13,51,29
1770,13,48,29
456,16,50,29
6951,7,51,29
8683,11,45,29
4424,14,51,29
4472,11,58,29
500,10,47,29
6523,11,30,29
1782,12,50,29
5096,13,47,29
4024,14,53,29
4298,6,42,29
1597,6,42,29
9860,6,34,29
1411,10,43,29
6502,15,37,29
4374,12,50,29
4209,15,26,29
459,11,34,29
2408,12,48,29
12089,8,56,29
5603,10,46,29
194,11,26,29
7373,4,46,29
2104,5,46,29
10973,10,49,29
936,12,35,29
933,5,46,29
3077,14,54,29
218,11,51,29
8553,11,53,29
3131,8,53,29
3159,8,47,29
5558,4,19,29
10878,14,45,29
2047,10,47,29
3200,13,24,29
11418,18,46,29
2841,11,43,29
4706,12,48,29
10028,13,58,29
5943,12,48,29
5197,13,54,29
6194,13,57,29
8830,14,61,29
8813,8,50,29
8000,12,48,29
9698,11,41,29
2295,11,46,29
11348,12,50,29
9412,11,50,29
5639,7,46,29
2642,10,55,29
8356,16,48,29
8791,13,47,29
11109,7,53,29
8097,9,40,29
11457,10,32,29
3450,8,37,29
821,13,43,29
7703,7,28,29
6032,6,16,29
1932,7,52,29
51,6,43,29
11488,9,15,29
4558,9,41,29
4553,11,53,29
4543,10,35,29
1365,10,46,29
12057,9,49,29
4686,8,50,29
5522,11,54,29
3502,10,44,29
3361,12,26,29
9923,13,52,29
836,14,52,29
10645,11,42,29
10651,11,48,29
10864,12,52,29
10855,12,56,29
9213,15,55,29
3316,13,33,29
830,7,24,29
9294,11,51,29
6538,13,50,28
20,12,48,28
138,9,46,28
12370,13,33,28
4897,12,53,28
9898,17,53,28
8300,4,15,28
4789,12,38,28
9247,8,49,28
4816,14,29,28
9152,8,44,28
8440,12,55,28
4785,12,48,28
9462,12,43,28
10282,6,34,28
8320,9,35,28
70,7,48,28
6200,13,57,28
8445,12,38,28
10216,10,41,28
4736,14,48,28
213,13,53,28
9869,10,33,28
6693,7,6,28
4933,6,13,28
267,9,42,28
4767,12,43,28
12347,12,44,28
54,16,54,28
6661,14,50,28
4769,15,38,28
8423,13,34,28
9153,9,47,28
10109,11,51,28
7285,14,44,28
361,11,46,28
8100,9,22,28
7548,11,41,28
11253,15,27,28
11224,12,41,28
1094,11,39,28
1032,12,24,28
8855,9,29,28
6395,11,45,28
2699,14,48,28
11934,6,53,28
2865,14,51,28
990,14,51,28
11031,10,38,28
2939,9,31,28
10986,8,47,28
9147,7,49,28
3037,8,50,28
8938,13,48,28
10927,11,46,28
7269,11,42,28
3192,13,44,28
3206,16,57,28
9560,12,41,28
2311,14,50,28
11349,13,49,28
1992,11,37,28
1529,6,55,28
5834,14,51,28
1807,6,31,28
1822,8,31,28
1390,9,54,28
1911,11,42,28
8644,12,17,28
11777,10,49,28
1937,10,44,28
6343,11,41,28
7598,10,33,28
9399,3,13,28
11461,7,50,28
1293,12,45,28
1246,14,56,28
8762,9,31,28
2077,10,42,28
11438,8,43,28
2127,8,37,28
11394,13,44,28
6005,14,52,28
8918,14,47,28
5392,12,47,28
6895,10,59,28
6979,13,48,28
567,11,45,28
5379,10,44,28
4013,9,31,28
10625,14,47,28
3704,10,36,28
4114,14,48,28
12090,13,47,28
10636,9,47,28
10658,6,56,28
3652,12,50,28
5306,9,48,28
734,12,19,28
3687,10,50,28
4232,9,51,28
3416,13,32,28
10833,11,50,28
6444,6,49,28
6450,8,51,28
3408,13,33,28
10357,10,50,28
9483,12,54,28
8673,13,32,28
12149,16,54,28
3465,10,34,28
5507,15,53,28
11520,5,49,27
12363,10,43,27
9382,12,50,27
8703,12,45,27
11455,12,55,27
10506,14,31,27
9088,11,57,27
12152,10,53,27
10486,13,52,27
11464,15,51,27
9286,10,50,27
9090,11,43,27
9620,9,52,27
9378,11,44,27
8709,12,32,27
10471,11,48,27
9388,11,43,27
10444,9,30,27
10473,12,44,27
10853,14,54,27
9065,5,19,27
11413,13,41,27
10772,7,38,27
8551,9,45,27
8944,14,51,27
10728,14,57,27
10988,6,47,27
10724,12,49,27
9024,14,41,27
11038,15,52,27
10712,9,19,27
10090,9,51,27
8434,10,9,27
11220,13,54,27
11223,10,30,27
8606,15,55,27
12098,15,52,27
11265,7,38,27
11872,13,51,27
10066,13,23,27
11278,11,31,27
10125,12,51,27
10587,8,49,27
10572,11,47,27
10571,6,42,27
8999,4,46,27
0,13,51,27
2288,13,51,27
1100,10,51,27
2850,14,45,27
1220,11,50,27
7275,15,54,27
2589,12,20,27
4520,14,31,27
4552,6,53,27
2584,6,50,27
4601,14,54,27
1037,17,58,27
3653,9,45,27
793,8,45,27
522,11,56,27
2419,7,36,27
5031,8,41,27
5068,12,40,27
3562,11,48,27
1307,6,52,27
2348,11,45,27
438,8,50,27
4340,6,46,27
7793,11,58,27
1161,13,49,27
8146,13,48,27
2765,12,56,27
7417,14,51,27
3889,9,39,27
3747,7,43,27
7399,12,58,27
2809,10,45,27
7393,11,50,27
8238,12,42,27
4063,13,33,27
4273,10,53,27
8143,11,48,27
4098,12,28,27
4147,11,57,27
4178,15,36,27
676,6,48,27
2746,11,39,27
2812,14,51,27
8246,11,45,27
2304,12,41,27
1630,11,47,27
5311,10,49,27
6488,12,58,27
6686,10,37,27
211,13,52,27
1625,10,49,27
1669,14,48,27
7652,4,43,27
176,14,55,27
6043,11,22,27
6053,11,49,27
6842,15,52,27
1863,14,51,27
1525,14,23,27
6262,5,50,27
1831,8,45,27
1795,12,54,27
1720,12,34,27
5856,2,42,27
222,12,54,27
2873,10,46,27
1493,16,48,27
1351,12,47,27
3518,11,52,27
3460,13,44,27
2192,12,48,27
7550,8,25,27
2098,11,47,27
3382,11,46,27
8380,11,53,27
8315,13,49,27
5624,7,40,27
2034,13,55,27
1489,14,41,27
5757,12,45,27
1998,13,44,27
6479,14,47,27
2982,9,54,26
8735,13,35,26
2974,9,44,26
2972,11,26,26
2962,8,19,26
2863,10,37,26
11041,11,51,26
2855,11,47,26
12386,14,24,26
2561,11,48,26
11087,16,46,26
2754,5,54,26
1723,10,37,26
1737,16,18,26
11587,4,41,26
7980,12,54,26
1889,11,37,26
1897,15,52,26
11514,12,45,26
1940,14,28,26
2035,4,41,26
11398,9,57,26
2210,14,34,26
2242,7,31,26
2273,16,46,26
8672,11,39,26
7844,9,51,26
2470,14,56,26
10983,12,43,26
7800,11,37,26
2595,10,41,26
11119,8,51,26
8713,10,43,26
7684,14,48,26
10606,14,39,26
10980,12,48,26
5820,14,43,26
5242,9,47,26
7074,10,38,26
9054,11,48,26
9856,10,48,26
5325,8,52,26
9832,12,50,26
9791,9,57,26
9765,10,45,26
5584,9,56,26
9718,9,40,26
9716,11,36,26
5691,7,41,26
9659,14,57,26
9112,14,49,26
5854,15,52,26
9906,11,41,26
5874,12,28,26
5934,12,45,26
5979,13,51,26
5994,12,49,26
9468,14,52,26
6149,5,49,26
6278,13,46,26
6765,10,44,26
6400,12,48,26
6749,13,52,26
9324,6,52,26
9322,12,50,26
6617,16,56,26
6632,12,54,26
9891,15,52,26
9000,11,51,26
10976,13,55,26
10575,9,46,26
8757,13,48,26
8764,3,46,26
3160,8,38,26
7623,14,55,26
10830,11,50,26
3300,11,15,26
3526,12,50,26
10671,11,50,26
10654,13,50,26
3694,10,48,26
7458,13,54,26
7457,8,52,26
8867,11,35,26
3793,12,55,26
10519,9,47,26
10088,15,23,26
3975,12,44,26
10476,13,49,26
8900,12,46,26
4197,13,58,26
4256,13,50,26
10358,10,37,26
10328,11,43,26
4390,12,48,26
4398,12,42,26
4516,15,48,26
4561,6,28,26
4643,15,57,26
4738,11,52,26
7207,7,44,26
11628,12,47,26
6702,11,63,26
1446,11,43,26
12091,7,41,26
1264,12,45,26
103,6,52,26
8500,15,61,26
1268,14,41,26
1272,6,36,26
6,8,48,26
8072,11,54,26
153,15,54,26
8350,3,35,26
12002,16,25,26
851,10,53,26
802,12,57,26
11698,11,53,26
701,9,33,26
763,13,42,26
12044,11,41,26
752,11,41,26
713,12,41,26
12062,11,51,26
8407,12,42,26
8236,10,50,26
720,16,52,26
11748,13,50,26
723,13,46,26
12297,12,49,26
558,7,43,26
8568,9,46,26
1043,15,32,26
12231,7,47,26
1574,13,25,26
8512,10,32,26
8163,11,41,26
1257,9,43,26
12242,12,52,26
11930,11,56,26
407,13,19,26
1596,13,47,26
12246,11,45,26
1186,13,50,26
12175,15,54,26
1124,12,47,26
918,11,44,26
827,5,32,25
2819,5,27,25
12346,12,64,25
9445,10,35,25
3678,15,54,25
3609,14,47,25
3756,16,49,25
3592,8,47,25
3506,6,29,25
3147,10,51,25
3388,11,50,25
7551,13,45,25
3415,4,43,25
6327,10,43,25
926,12,49,25
6761,13,51,25
3174,13,49,25
2970,11,42,25
10593,8,47,25
9411,12,52,25
2893,12,53,25
6781,13,37,25
10852,14,49,25
10850,16,50,25
7700,12,47,25
10849,14,58,25
6787,15,34,25
7708,13,50,25
8496,13,54,25
3155,13,30,25
3782,14,50,25
12039,7,50,25
3852,11,48,25
384,12,55,25
10037,7,34,25
9546,8,17,25
10003,12,35,25
4999,13,38,25
9972,11,47,25
9570,13,51,25
5078,9,35,25
9032,10,43,25
5912,10,49,25
5231,5,49,25
374,13,40,25
12340,10,53,25
6896,15,50,25
5480,10,35,25
5583,12,52,25
6982,13,47,25
5792,2,40,25
5614,11,46,25
9093,7,49,25
5678,7,38,25
6931,13,46,25
9628,9,56,25
8992,12,50,25
10140,11,57,25
6017,11,39,25
7234,12,53,25
4027,7,35,25
6138,16,33,25
8705,9,22,25
7371,11,49,25
4138,10,39,25
7361,6,14,25
4162,9,46,25
689,13,50,25
4189,6,27,25
4222,6,39,25
12094,11,51,25
10347,12,54,25
655,16,11,25
7307,12,18,25
4417,15,46,25
7293,10,38,25
4455,11,41,25
4467,8,55,25
4475,6,52,25
105,10,33,25
12118,10,23,25
11128,11,46,25
6910,8,33,25
2510,9,16,25
9303,10,37,25
2263,10,41,25
11513,11,34,25
1801,12,50,25
11684,10,48,25
2095,5,47,25
11596,8,43,25
11213,13,29,25
11706,8,51,25
2040,15,48,25
1554,11,59,25
11733,9,57,25
1648,12,42,25
6456,14,47,25
11366,5,48,25
9330,12,31,25
11744,13,51,25
11645,13,42,25
11415,11,48,25
2358,13,54,25
7992,10,42,25
7833,15,33,25
9423,13,29,24
10744,11,47,24
7007,11,50,24
820,11,40,24
3496,8,11,24
242,11,31,24
2045,15,28,24
3290,13,32,24
728,9,42,24
6489,8,48,24
12164,9,8,24
4358,11,37,24
5429,11,30,24
3299,11,35,24
7995,9,38,24
4252,13,41,24
10380,9,21,24
3421,14,37,24
9013,5,49,24
9973,9,47,24
11780,10,49,24
4289,13,24,24
9172,10,46,24
11722,13,31,24
9220,14,39,24
5018,10,49,24
3671,13,54,24
10421,11,38,24
8857,13,49,24
2212,16,32,24
6159,12,42,24
2195,7,47,24
12172,11,52,24
2187,5,36,24
6186,7,52,24
8480,9,53,24
2216,16,35,24
5117,7,45,24
11581,10,47,24
2122,14,49,24
9937,15,61,24
4025,12,42,24
3718,12,32,24
10631,10,45,24
5850,12,53,24
9948,13,56,24
5262,8,44,24
6811,15,53,24
9305,11,48,24
10452,13,48,24
4072,12,45,24
429,14,50,24
6797,12,39,24
8358,13,44,24
10656,12,54,24
10657,9,49,24
785,14,42,24
10665,8,41,24
7855,11,46,24
8499,13,45,24
5969,11,17,24
10023,3,44,24
3063,10,46,24
3058,13,45,24
10255,14,60,24
8314,14,40,24
11512,11,54,24
5612,10,49,24
7671,12,40,24
8977,12,40,24
9669,15,44,24
12385,11,36,24
3226,11,49,24
4628,12,48,24
5697,11,26,24
584,13,38,24
7240,9,30,24
1002,15,53,24
2931,14,49,24
2895,13,48,24
9349,8,20,24
12124,7,41,24
4579,8,29,24
5657,12,50,24
5694,14,41,24
6855,12,41,24
8611,10,49,24
8277,11,53,24
6700,10,29,24
4622,12,49,24
12245,13,47,24
6383,14,40,24
3073,10,37,24
5990,7,32,24
2675,15,42,24
8783,12,45,24
5542,9,31,24
4422,7,43,24
10879,10,51,24
8586,10,51,24
2425,12,46,24
8945,13,58,24
1708,6,43,24
6408,6,51,24
6407,13,48,24
2485,13,27,24
1116,13,47,24
11661,12,51,24
532,12,43,24
4873,13,16,24
5590,10,42,24
3091,5,48,24
2751,12,28,24
8976,14,43,23
4641,11,43,23
1373,8,43,23
4707,7,45,23
9587,14,39,23
8334,16,48,23
4630,12,38,23
4757,14,14,23
8886,12,50,23
3963,12,16,23
6135,8,43,23
1879,6,20,23
555,14,55,23
1512,13,59,23
1791,5,36,23
1522,9,48,23
8252,7,16,23
6078,12,37,23
6117,9,45,23
8459,16,55,23
11537,10,49,23
6618,16,52,23
9550,11,50,23
7179,10,46,23
4451,9,54,23
9134,14,39,23
7323,11,61,23
9504,10,48,23
9127,10,30,23
8463,7,53,23
4849,9,45,23
7149,12,44,23
7259,9,49,23
9561,12,28,23
4476,12,50,23
497,11,47,23
7358,14,51,23
9478,8,57,23
4127,14,48,23
11709,11,55,23
3901,12,48,23
543,4,47,23
9115,11,32,23
12342,6,53,23
36,12,41,23
5439,11,39,23
1718,11,55,23
5665,12,51,23
3835,14,55,23
8096,14,44,23
3308,10,43,23
10796,14,38,23
12358,8,45,23
7015,11,55,23
7021,8,37,23
5408,11,50,23
1076,11,54,23
2806,10,41,23
3426,12,49,23
5396,8,50,23
5457,11,25,23
1011,14,46,23
10753,9,47,23
8323,12,49,23
11963,14,25,23
8355,12,52,23
3029,15,47,23
7666,6,20,23
2488,11,53,23
8739,13,49,23
3079,7,34,23
8767,12,55,23
7805,8,52,23
10913,7,17,23
9178,11,52,23
11210,17,49,23
2471,17,53,23
3161,9,16,23
3171,10,48,23
8120,15,26,23
8183,12,40,23
6219,8,50,23
3448,14,44,23
7083,11,53,23
6198,13,29,23
7463,11,22,23
8655,10,28,23
12042,7,49,23
2748,6,28,23
6191,5,42,23
9188,14,25,23
7889,12,45,23
9864,8,44,23
9649,10,45,23
6187,14,50,23
11373,11,39,23
239,13,29,23
3804,9,31,23
11139,8,49,23
5862,7,17,23
8663,13,53,23
967,15,38,23
1113,13,44,23
6498,8,37,23
9617,12,36,23
1745,10,36,23
9167,12,53,23
8212,13,49,23
403,13,43,23
7073,13,21,23
3606,8,37,23
1173,11,57,23
8318,17,33,23
3635,8,51,23
6796,10,11,23
5776,13,43,23
5305,13,48,23
4813,14,55,22
4770,13,49,22
12266,12,44,22
9652,9,47,22
8038,5,45,22
9658,10,34,22
11635,10,21,22
4764,11,19,22
6881,11,47,22
4823,12,44,22
9709,15,51,22
220,12,55,22
5118,12,28,22
8018,14,47,22
12180,14,52,22
12285,12,51,22
6713,8,57,22
5076,10,47,22
5989,15,52,22
9052,11,55,22
7129,12,42,22
5058,9,37,22
9815,10,54,22
9990,14,40,22
9018,12,43,22
9795,10,50,22
4972,7,49,22
6673,8,44,22
8307,10,20,22
7177,14,50,22
6899,8,52,22
1695,15,45,22
1865,6,30,22
4840,12,33,22
2617,12,14,22
4124,12,48,22
8987,13,48,22
6217,11,51,22
10831,13,51,22
1316,13,51,22
7602,12,42,22
10827,11,43,22
10795,12,20,22
3367,10,20,22
10787,9,49,22
2302,4,27,22
8664,13,44,22
3430,15,49,22
12372,12,46,22
8823,5,49,22
11798,5,46,22
8661,12,49,22
3519,10,47,22
816,8,45,22
2260,6,19,22
798,14,49,22
10652,16,53,22
3667,12,46,22
7479,9,49,22
10646,12,58,22
10122,8,51,22
3727,12,37,22
3270,7,36,22
3223,7,51,22
12048,12,48,22
6336,7,39,22
2606,12,44,22
11132,15,50,22
2597,12,62,22
11106,7,33,22
2791,12,46,22
1092,11,47,22
2814,14,55,22
11074,12,56,22
7743,4,56,22
2834,11,48,22
1256,10,51,22
2866,9,48,22
3205,13,45,22
980,12,44,22
8194,11,20,22
11225,11,56,22
7669,9,54,22
7826,11,50,22
10938,15,43,22
901,13,33,22
6301,16,48,22
2464,11,59,22
7631,11,46,22
3191,8,39,22
2230,13,51,22
3696,11,35,22
7444,7,44,22
7296,11,56,22
8925,10,43,22
746,12,47,22
4301,9,47,22
4303,11,46,22
10349,9,51,22
10331,10,48,22
8556,9,50,22
6083,12,42,22
1949,10,53,22
1944,13,54,22
10280,12,25,22
4191,15,51,22
7962,17,39,22
6061,14,44,22
9261,12,32,22
622,14,56,22
10245,15,26,22
10235,11,33,22
7978,10,49,22
8980,13,50,22
4644,11,43,22
1882,11,49,22
12093,12,35,22
4300,8,47,22
2051,14,50,22
12075,11,47,22
3811,12,52,22
9451,6,40,22
10541,16,58,22
3919,13,51,22
2171,9,53,22
7392,12,33,22
7389,16,46,22
9293,12,46,22
6548,12,51,22
6612,13,48,22
10470,17,58,22
705,12,24,22
7591,12,48,22
2060,12,51,22
693,11,51,22
10435,13,29,22
11446,10,48,22
7355,16,42,22
55,3,49,21
5794,9,52,21
9454,10,54,21
6002,7,44,21
9518,12,49,21
5788,6,48,21
6609,7,12,21
6323,16,51,21
6631,15,49,21
190,12,49,21
12,11,37,21
6329,10,47,21
6305,11,52,21
6662,16,38,21
6656,13,40,21
11650,9,42,21
12267,10,50,21
10908,10,55,21
1158,5,22,21
1131,4,49,21
11897,16,52,21
11061,10,52,21
2856,12,49,21
1007,8,46,21
10990,12,50,21
11969,10,50,21
3049,14,49,21
3082,2,46,21
11997,16,59,21
10904,12,23,21
11178,5,20,21
3157,6,23,21
3248,13,47,21
3250,13,49,21
10842,6,55,21
10816,9,56,21
3331,11,39,21
3335,9,52,21
3442,11,58,21
3456,10,44,21
3508,4,49,21
3642,13,38,21
2638,15,57,21
11183,12,41,21
5708,14,17,21
11451,14,51,21
1644,10,48,21
11651,16,54,21
11606,8,46,21
1736,12,16,21
1768,13,45,21
1786,10,46,21
11528,14,35,21
11506,6,56,21
11502,11,43,21
1508,7,34,21
11468,12,48,21
2096,9,46,21
1227,11,37,21
2107,4,14,21
2110,15,50,21
1353,10,47,21
2252,15,45,21
2256,16,62,21
1350,13,49,21
2383,10,54,21
